case,problem,cores,makespan,added_copy,original_singlecore,source,plan,speedup,verification,plan_base
case_086,2,3,47404,1305868,118403,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_086_multicore_res.json,2.497742806514218,historical_ledger,repository
case_086,2,4,45893,1780850,118403,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_086_multicore_res.json,2.579979517573486,historical_ledger,repository
case_086,2,5,45893,1780850,118403,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_086_multicore_res.json,2.579979517573486,historical_ledger,repository
case_086,3,1,118403,0,118403,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_086_multicore_res.json,1.0,historical_ledger,repository
case_086,3,2,64138,788550,118403,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_086_multicore_res.json,1.8460662945523714,historical_ledger,repository
case_086,3,3,45981,1301260,118403,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_086_multicore_res.json,2.575041865118201,historical_ledger,repository
case_086,3,4,43507,1780850,118403,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_086_multicore_res.json,2.7214701082584414,historical_ledger,repository
case_086,3,5,42862,2118390,118403,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_086_multicore_res.json,2.7624235919929077,historical_ledger,repository
case_087,1,1,3924648,12097580,3974071,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_087_multicore_res.json,1.01259297649114,historical_ledger,repository
case_087,1,2,1973521,18718080,3974071,unified_v2_best_known_replayed,新增精选方案/p1/n2/case_087_multicore_res.json,2.0136958258868285,independent_official_replay,delivery
case_087,1,3,1377417,11289600,3974071,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_087_multicore_res.json,2.885161864562438,historical_ledger,repository
case_087,1,4,1056721,11358720,3974071,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_087_multicore_res.json,3.760757096717109,historical_ledger,repository
case_087,1,5,879179,14544428,3974071,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_087_multicore_res.json,4.52020692031998,historical_ledger,repository
case_087,2,1,3974071,7902720,3974071,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_087_multicore_res.json,1.0,historical_ledger,repository
case_087,2,2,1973360,6578688,3974071,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_087_multicore_res.json,2.013860116755179,historical_ledger,repository
case_087,2,3,1322596,10114560,3974071,unified_v2_best_known_replayed,新增精选方案/p2/n3/case_087_multicore_res.json,3.0047505058233956,independent_official_replay,delivery
case_087,2,4,1003734,11796480,3974071,unified_v2_best_known_replayed,新增精选方案/p2/n4/case_087_multicore_res.json,3.959287022258885,independent_official_replay,delivery
case_087,2,5,802148,12298752,3974071,unified_v2_best_known_replayed,新增精选方案/p2/n5/case_087_multicore_res.json,4.954286490772277,independent_official_replay,delivery
case_087,3,1,3961605,7736832,3974071,unified_v2_best_known_replayed,新增精选方案/p3/n1/case_087_multicore_res.json,1.0031467044291391,independent_official_replay,delivery
case_087,3,2,1955672,6216192,3974071,unified_v2_best_known_replayed,新增精选方案/p3/n2/case_087_multicore_res.json,2.0320743969336372,independent_official_replay,delivery
case_087,3,3,1335295,10985472,3974071,unified_v2_best_known_replayed,新增精选方案/p3/n3/case_087_multicore_res.json,2.9761745531886215,independent_official_replay,delivery
case_087,3,4,1022400,13086720,3974071,unified_v2_best_known_replayed,新增精选方案/p3/n4/case_087_multicore_res.json,3.887002151799687,independent_official_replay,delivery
case_087,3,5,796883,9105408,3974071,unified_v2_best_known_replayed,新增精选方案/p3/n5/case_087_multicore_res.json,4.987019424432445,independent_official_replay,delivery
case_088,1,1,243217,178124,243623,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_088_multicore_res.json,1.001669291209085,historical_ledger,repository
case_088,1,2,201411,348602,243623,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_088_multicore_res.json,1.209581403200421,historical_ledger,repository
case_088,1,3,201396,431884,243623,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_088_multicore_res.json,1.2096714929790064,historical_ledger,repository
case_088,1,4,186407,894280,243623,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_088_multicore_res.json,1.3069412629354047,historical_ledger,repository
case_088,1,5,146562,3239746,243623,unified_v2_best_known_replayed,新增精选方案/p1/n5/case_088_multicore_res.json,1.662252152672589,independent_official_replay,delivery
case_088,2,1,243623,0,243623,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_088_multicore_res.json,1.0,historical_ledger,repository
case_088,2,2,135939,1312570,243623,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_088_multicore_res.json,1.7921494199604233,historical_ledger,repository
case_088,2,3,99006,2078542,243623,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_088_multicore_res.json,2.4606892511564955,historical_ledger,repository
case_088,2,4,89756,2468882,243623,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_088_multicore_res.json,2.714280939435804,historical_ledger,repository
case_088,2,5,89756,2468882,243623,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_088_multicore_res.json,2.714280939435804,historical_ledger,repository
case_088,3,1,243623,0,243623,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_088_multicore_res.json,1.0,historical_ledger,repository
case_088,3,2,133987,1312570,243623,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_088_multicore_res.json,1.8182584877637382,historical_ledger,repository
case_088,3,3,95079,2078542,243623,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_088_multicore_res.json,2.5623218586649,historical_ledger,repository
case_088,3,4,82216,2468882,243623,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_088_multicore_res.json,2.9632066750997375,historical_ledger,repository
case_088,3,5,82216,2468882,243623,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_088_multicore_res.json,2.9632066750997375,historical_ledger,repository
case_089,1,1,694660,954880,693092,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_089_multicore_res.json,0.9977427806408891,historical_ledger,repository
case_089,1,2,346832,238720,693092,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_089_multicore_res.json,1.998350786547954,historical_ledger,repository
case_089,1,3,243614,477440,693092,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_089_multicore_res.json,2.8450417463692563,historical_ledger,repository
case_089,1,4,178160,716160,693092,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_089_multicore_res.json,3.8902784014369107,historical_ledger,repository
case_089,1,5,147432,954880,693092,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_089_multicore_res.json,4.701096098540344,historical_ledger,repository
case_089,2,1,693092,0,693092,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_089_multicore_res.json,1.0,historical_ledger,repository
case_089,2,2,313368,2204224,693092,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_089_multicore_res.json,2.2117510403104337,historical_ledger,repository
case_089,2,3,230533,7132416,693092,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_089_multicore_res.json,3.0064762962352463,historical_ledger,repository
case_089,2,4,169868,3906944,693092,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_089_multicore_res.json,4.0801799043963545,historical_ledger,repository
case_089,2,5,139679,954880,693092,unified_v2_best_known_replayed,新增精选方案/p2/n5/case_089_multicore_res.json,4.962034378825736,independent_official_replay,delivery
case_089,3,1,693092,0,693092,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_089_multicore_res.json,1.0,historical_ledger,repository
case_089,3,2,313350,2204224,693092,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_089_multicore_res.json,2.2118780915908727,historical_ledger,repository
case_089,3,3,227310,7132416,693092,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_089_multicore_res.json,3.0491047468215213,historical_ledger,repository
case_089,3,4,169216,3906944,693092,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_089_multicore_res.json,4.095901096822995,historical_ledger,repository
case_089,3,5,139354,4102400,693092,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_089_multicore_res.json,4.973606785596394,historical_ledger,repository
case_090,1,1,1174025,21498480,1178363,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_090_multicore_res.json,1.0036949809416325,historical_ledger,repository
case_090,1,2,679752,25781760,1178363,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_090_multicore_res.json,1.7335189892784428,historical_ledger,repository
case_090,1,3,589444,25781760,1178363,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_090_multicore_res.json,1.999109330148411,historical_ledger,repository
case_090,1,4,565296,25781760,1178363,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_090_multicore_res.json,2.084506170218788,historical_ledger,repository
case_090,1,5,467065,22536552,1178363,unified_v2_best_known_replayed,新增精选方案/p1/n5/case_090_multicore_res.json,2.52291008746106,independent_official_replay,delivery
case_090,2,1,1178363,21233592,1178363,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_090_multicore_res.json,1.0,historical_ledger,repository
case_090,2,2,431288,3818928,1178363,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_090_multicore_res.json,2.7321951920758285,historical_ledger,repository
case_090,2,3,320550,6061440,1178363,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_090_multicore_res.json,3.676066136328186,historical_ledger,repository
case_090,2,4,290083,7972848,1178363,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_090_multicore_res.json,4.0621580720000825,historical_ledger,repository
case_090,2,5,290083,7972848,1178363,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_090_multicore_res.json,4.0621580720000825,historical_ledger,repository
case_090,3,1,1178363,21233592,1178363,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_090_multicore_res.json,1.0,historical_ledger,repository
case_090,3,2,431243,3818928,1178363,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_090_multicore_res.json,2.73248029533233,historical_ledger,repository
case_090,3,3,309744,6104832,1178363,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_090_multicore_res.json,3.8043125936257036,historical_ledger,repository
case_090,3,4,256211,7972848,1178363,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_090_multicore_res.json,4.599189730339447,historical_ledger,repository
case_090,3,5,232265,10140672,1178363,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_090_multicore_res.json,5.073355865067918,historical_ledger,repository
case_091,1,1,9081554,63131456,9186769,unified_v2_best_known_replayed,新增精选方案/p1/n1/case_091_multicore_res.json,1.0115855722489786,independent_official_replay,delivery
case_091,1,2,4553097,65804096,9186769,unified_v2_best_known_replayed,新增精选方案/p1/n2/case_091_multicore_res.json,2.017696745753495,independent_official_replay,delivery
case_091,1,3,3051053,68833088,9186769,unified_v2_best_known_replayed,新增精选方案/p1/n3/case_091_multicore_res.json,3.0110158689475406,independent_official_replay,delivery
case_091,1,4,2308294,70513824,9186769,unified_v2_best_known_replayed,新增精选方案/p1/n4/case_091_multicore_res.json,3.9798955419023745,independent_official_replay,delivery
case_091,1,5,1861235,66314752,9186769,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_091_multicore_res.json,4.935845822800452,historical_ledger,repository
case_091,2,1,9141689,38633088,9186769,unified_v2_best_known_replayed,新增精选方案/p2/n1/case_091_multicore_res.json,1.0049312550448828,independent_official_replay,delivery
case_091,2,2,4546046,52254688,9186769,unified_v2_best_known_replayed,新增精选方案/p2/n2/case_091_multicore_res.json,2.0208262300909405,independent_official_replay,delivery
case_091,2,3,3053142,62295872,9186769,unified_v2_best_known_replayed,新增精选方案/p2/n3/case_091_multicore_res.json,3.0089556922016727,independent_official_replay,delivery
case_091,2,4,2313039,41001120,9186769,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_091_multicore_res.json,3.9717311294794424,historical_ledger,repository
case_091,2,5,1867312,57919488,9186769,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_091_multicore_res.json,4.919782553745705,historical_ledger,repository
case_091,3,1,9168820,53947008,9186769,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_091_multicore_res.json,1.001957612866214,historical_ledger,repository
case_091,3,2,4542858,53119456,9186769,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_091_multicore_res.json,2.022244366872132,historical_ledger,repository
case_091,3,3,3050790,38704448,9186769,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_091_multicore_res.json,3.0112754401319,historical_ledger,repository
case_091,3,4,2300004,66074432,9186769,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_091_multicore_res.json,3.9942404447992264,historical_ledger,repository
case_091,3,5,1863993,57919488,9186769,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_091_multicore_res.json,4.928542650106519,historical_ledger,repository
case_092,1,1,4912704,71983424,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_092_multicore_res.json,0.9802247397767095,historical_ledger,repository
case_092,1,2,2821724,131186400,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_092_multicore_res.json,1.7065999367762403,historical_ledger,repository
case_092,1,3,2231804,66784736,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_092_multicore_res.json,2.157695747476033,historical_ledger,repository
case_092,1,4,1927728,67180384,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_092_multicore_res.json,2.4980464048869964,historical_ledger,repository
