batch,profile,case,problem,num_cores,compute_ops,size_band,stage,round,generation_seconds,evaluations,strict_time_improvement,before_time,after_time
full_p2_seed17,full,case_090,2,2,1664,02_1001..5000,component,0,0.035511916037648916,4,True,,769224
full_p2_seed17,full,case_090,2,2,1664,02_1001..5000,operation,0,0.08705050009302795,8,True,769224,432637
full_p2_seed17,full,case_090,2,2,1664,02_1001..5000,trace,0,0.07092295796610415,12,False,432637,432637
full_p2_seed17,full,case_090,2,3,1664,02_1001..5000,component,0,0.060445374925620854,4,True,,657430
full_p2_seed17,full,case_090,2,3,1664,02_1001..5000,operation,0,0.11198466701898724,8,True,657430,320555
full_p2_seed17,full,case_090,2,3,1664,02_1001..5000,trace,0,0.07823483389802277,12,True,320555,320550
full_p2_seed17,full,case_090,2,4,1664,02_1001..5000,component,0,0.09467420796863735,4,True,,608275
full_p2_seed17,full,case_090,2,4,1664,02_1001..5000,operation,0,0.15120208298321813,8,True,608275,292122
full_p2_seed17,full,case_090,2,4,1664,02_1001..5000,trace,0,0.08183983294293284,12,True,292122,292056
full_p2_seed17,full,case_090,2,5,1664,02_1001..5000,component,0,0.12361999996937811,4,True,,542638
full_p2_seed17,full,case_090,2,5,1664,02_1001..5000,operation,0,0.16972241597250104,8,True,542638,296021
full_p2_seed17,full,case_090,2,5,1664,02_1001..5000,trace,0,0.08685750002041459,12,True,296021,295713
full_p2_seed17,full,case_091,2,2,31554,04_>10000,component,0,0.7575194169767201,4,True,,4553404
full_p2_seed17,full,case_091,2,2,31554,04_>10000,operation,0,2.273159167030826,8,False,4553404,4553404
full_p2_seed17,full,case_091,2,2,31554,04_>10000,trace,0,1.0776143749244511,12,False,4553404,4553404
full_p2_seed17,full,case_091,2,3,31554,04_>10000,component,0,2.127106875064783,4,True,,3090094
full_p2_seed17,full,case_091,2,3,31554,04_>10000,operation,0,3.8902839170768857,8,False,3090094,3090094
full_p2_seed17,full,case_091,2,3,31554,04_>10000,trace,0,1.106316625024192,12,True,3090094,3069773
full_p2_seed17,full,case_091,2,4,31554,04_>10000,component,0,2.9895842920523137,4,True,,2315897
full_p2_seed17,full,case_091,2,4,31554,04_>10000,operation,0,4.306497207959183,8,False,2315897,2315897
full_p2_seed17,full,case_091,2,4,31554,04_>10000,trace,0,1.1740020830184221,12,True,2315897,2313039
full_p2_seed17,full,case_091,2,5,31554,04_>10000,component,0,4.211532249930315,4,True,,1868509
full_p2_seed17,full,case_091,2,5,31554,04_>10000,operation,0,5.0533455410040915,8,False,1868509,1868509
full_p2_seed17,full,case_091,2,5,31554,04_>10000,trace,0,1.1608774999622256,12,False,1868509,1868509
full_p2_seed17,full,case_092,2,2,17608,04_>10000,component,0,0.337556374957785,4,True,,2828252
full_p2_seed17,full,case_092,2,2,17608,04_>10000,operation,0,1.226536083035171,8,True,2828252,2166150
full_p2_seed17,full,case_092,2,2,17608,04_>10000,trace,0,0.44262529094703496,0,False,2166150,2166150
full_p2_seed17,full,case_092,2,3,17608,04_>10000,component,0,0.5520930000348017,4,True,,2231804
full_p2_seed17,full,case_092,2,3,17608,04_>10000,operation,0,1.6285571668995544,8,True,2231804,1528546
full_p2_seed17,full,case_092,2,3,17608,04_>10000,trace,0,1.1739039169624448,12,True,1528546,1487814
full_p2_seed17,full,case_092,2,4,17608,04_>10000,component,0,0.7941827080212533,4,True,,1927728
full_p2_seed17,full,case_092,2,4,17608,04_>10000,operation,0,2.044395292061381,8,True,1927728,1139282
full_p2_seed17,full,case_092,2,4,17608,04_>10000,trace,0,1.265927292057313,12,True,1139282,1122381
full_p2_seed17,full,case_092,2,5,17608,04_>10000,component,0,1.1762479579774663,4,True,,1649430
full_p2_seed17,full,case_092,2,5,17608,04_>10000,operation,0,2.633023958071135,8,True,1649430,1198881
full_p2_seed17,full,case_092,2,5,17608,04_>10000,trace,0,1.4078353330260143,12,True,1198881,1142046
full_p2_seed17,full,case_093,2,2,552,01_<=1000,component,0,0.025651542004197836,4,True,,37827
full_p2_seed17,full,case_093,2,2,552,01_<=1000,operation,0,0.04128783300984651,7,False,37827,37827
full_p2_seed17,full,case_093,2,2,552,01_<=1000,trace,0,0.016984083922579885,12,True,37827,37559
full_p2_seed17,full,case_093,2,3,552,01_<=1000,component,0,0.059058292070403695,4,True,,25103
full_p2_seed17,full,case_093,2,3,552,01_<=1000,operation,0,0.05286483303643763,8,False,25103,25103
full_p2_seed17,full,case_093,2,3,552,01_<=1000,trace,0,0.01170495804399252,2,False,25103,25103
full_p2_seed17,full,case_093,2,4,552,01_<=1000,component,0,0.08914929092861712,4,True,,19779
full_p2_seed17,full,case_093,2,4,552,01_<=1000,operation,0,0.06630141707137227,8,False,19779,19779
full_p2_seed17,full,case_093,2,4,552,01_<=1000,trace,0,0.018397375009953976,12,True,19779,19546
full_p2_seed17,full,case_093,2,5,552,01_<=1000,component,0,0.11861029197461903,4,True,,15876
full_p2_seed17,full,case_093,2,5,552,01_<=1000,operation,0,0.07416337495669723,8,False,15876,15876
full_p2_seed17,full,case_093,2,5,552,01_<=1000,trace,0,0.011158542009070516,2,False,15876,15876
full_p2_seed17,full,case_094,2,2,647,01_<=1000,component,0,0.03281762497499585,4,True,,43762
full_p2_seed17,full,case_094,2,2,647,01_<=1000,operation,0,0.04653887508902699,8,False,43762,43762
full_p2_seed17,full,case_094,2,2,647,01_<=1000,trace,0,0.013420166913419962,2,False,43762,43762
full_p2_seed17,full,case_094,2,3,647,01_<=1000,component,0,0.0775555829750374,4,True,,35807
full_p2_seed17,full,case_094,2,3,647,01_<=1000,operation,0,0.06193933298345655,8,False,35807,35807
full_p2_seed17,full,case_094,2,3,647,01_<=1000,trace,0,0.022023792029358447,12,True,35807,33725
full_p2_seed17,full,case_094,2,4,647,01_<=1000,component,0,0.11941887508146465,4,True,,23026
full_p2_seed17,full,case_094,2,4,647,01_<=1000,operation,0,0.07068579108454287,8,False,23026,23026
full_p2_seed17,full,case_094,2,4,647,01_<=1000,trace,0,0.022831334033980966,12,False,23026,23026
full_p2_seed17,full,case_094,2,5,647,01_<=1000,component,0,0.176660459022969,4,True,,24943
full_p2_seed17,full,case_094,2,5,647,01_<=1000,operation,0,0.0833988330559805,8,False,24943,24943
full_p2_seed17,full,case_094,2,5,647,01_<=1000,trace,0,0.022052041022107005,12,True,24943,21758
full_p2_seed17,full,case_095,2,2,3696,02_1001..5000,component,0,0.08184366603381932,4,True,,1042890
full_p2_seed17,full,case_095,2,2,3696,02_1001..5000,operation,0,0.300563000026159,5,False,1042890,1042890
full_p2_seed17,full,case_095,2,2,3696,02_1001..5000,trace,0,0.08254329196643084,0,False,1042890,1042890
full_p2_seed17,full,case_095,2,3,3696,02_1001..5000,component,0,0.13881654094439,4,True,,695775
full_p2_seed17,full,case_095,2,3,3696,02_1001..5000,operation,0,0.37214491702616215,5,False,695775,695775
full_p2_seed17,full,case_095,2,3,3696,02_1001..5000,trace,0,0.08696087496355176,0,False,695775,695775
full_p2_seed17,full,case_095,2,4,3696,02_1001..5000,component,0,0.1954262088984251,4,True,,524422
full_p2_seed17,full,case_095,2,4,3696,02_1001..5000,operation,0,0.46504933293908834,7,False,524422,524422
full_p2_seed17,full,case_095,2,4,3696,02_1001..5000,trace,0,0.08670937502756715,1,False,524422,524422
full_p2_seed17,full,case_095,2,5,3696,02_1001..5000,component,0,0.2540604999521747,4,True,,420852
full_p2_seed17,full,case_095,2,5,3696,02_1001..5000,operation,0,0.5247388749849051,7,False,420852,420852
full_p2_seed17,full,case_095,2,5,3696,02_1001..5000,trace,0,0.08285962499212474,1,False,420852,420852
full_p2_seed17,full,case_096,2,2,1198,02_1001..5000,component,0,0.054405041970312595,4,True,,46399
full_p2_seed17,full,case_096,2,2,1198,02_1001..5000,operation,0,0.08656650001648813,8,True,46399,35551
full_p2_seed17,full,case_096,2,2,1198,02_1001..5000,trace,0,0.05414383299648762,12,True,35551,35439
full_p2_seed17,full,case_096,2,3,1198,02_1001..5000,component,0,0.08423412498086691,4,True,,33662
full_p2_seed17,full,case_096,2,3,1198,02_1001..5000,operation,0,0.10402083303779364,8,True,33662,24489
full_p2_seed17,full,case_096,2,3,1198,02_1001..5000,trace,0,0.05936054198537022,12,True,24489,24367
full_p2_seed17,full,case_096,2,4,1198,02_1001..5000,component,0,0.11842733307275921,4,True,,26984
full_p2_seed17,full,case_096,2,4,1198,02_1001..5000,operation,0,0.13431674998719245,8,True,26984,26959
full_p2_seed17,full,case_096,2,4,1198,02_1001..5000,trace,0,0.06372770899906754,12,True,26959,26298
full_p2_seed17,full,case_096,2,5,1198,02_1001..5000,component,0,0.17102524999063462,4,True,,27053
full_p2_seed17,full,case_096,2,5,1198,02_1001..5000,operation,0,0.14759916707407683,8,False,27053,27053
full_p2_seed17,full,case_096,2,5,1198,02_1001..5000,trace,0,0.038658333010971546,12,False,27053,27053
full_p2_seed17,full,case_097,2,2,6592,03_5001..10000,component,0,0.21563291701022536,4,True,,5617602
full_p2_seed17,full,case_097,2,2,6592,03_5001..10000,operation,0,0.553403832949698,5,False,5617602,5617602
full_p2_seed17,full,case_097,2,2,6592,03_5001..10000,trace,0,0.16042029100935906,2,False,5617602,5617602
full_p2_seed17,full,case_097,2,3,6592,03_5001..10000,component,0,0.5874383749905974,4,True,,3660459
full_p2_seed17,full,case_097,2,3,6592,03_5001..10000,operation,0,0.7356983750360087,5,False,3660459,3660459
full_p2_seed17,full,case_097,2,3,6592,03_5001..10000,trace,0,0.24961216701194644,12,True,3660459,3653429
full_p2_seed17,full,case_097,2,4,6592,03_5001..10000,component,0,1.0018561669858173,4,True,,2626908
full_p2_seed17,full,case_097,2,4,6592,03_5001..10000,operation,0,0.8815535419853404,5,False,2626908,2626908
full_p2_seed17,full,case_097,2,4,6592,03_5001..10000,trace,0,0.17404004198033363,2,False,2626908,2626908
full_p2_seed17,full,case_097,2,5,6592,03_5001..10000,component,0,1.6235696250805631,4,True,,2102348
full_p2_seed17,full,case_097,2,5,6592,03_5001..10000,operation,0,1.0782097920309752,6,False,2102348,2102348
full_p2_seed17,full,case_097,2,5,6592,03_5001..10000,trace,0,0.16307683405466378,2,False,2102348,2102348
full_p2_seed17,full,case_098,2,2,1365,02_1001..5000,component,0,0.03584283299278468,4,True,,89756
full_p2_seed17,full,case_098,2,2,1365,02_1001..5000,operation,0,0.11181441706139594,8,False,89756,89756
full_p2_seed17,full,case_098,2,2,1365,02_1001..5000,trace,0,0.04949304193723947,12,True,89756,89620
full_p2_seed17,full,case_098,2,3,1365,02_1001..5000,component,0,0.058780499966815114,4,True,,89825
full_p2_seed17,full,case_098,2,3,1365,02_1001..5000,operation,0,0.14408829098101705,8,True,89825,85938
full_p2_seed17,full,case_098,2,3,1365,02_1001..5000,trace,0,0.060393250081688166,12,True,85938,65491
full_p2_seed17,full,case_098,2,4,1365,02_1001..5000,component,0,0.09495216596405953,4,True,,89894
full_p2_seed17,full,case_098,2,4,1365,02_1001..5000,operation,0,0.17262029100675136,8,True,89894,77003
full_p2_seed17,full,case_098,2,4,1365,02_1001..5000,trace,0,0.08750529191456735,12,True,77003,75779
full_p2_seed17,full,case_098,2,5,1365,02_1001..5000,component,0,0.11410562496166676,4,True,,90168
full_p2_seed17,full,case_098,2,5,1365,02_1001..5000,operation,0,0.19389975001104176,8,True,90168,63381
full_p2_seed17,full,case_098,2,5,1365,02_1001..5000,trace,0,0.06718683405779302,12,True,63381,45597
full_p2_seed17,full,case_099,2,2,6296,03_5001..10000,component,0,0.3258969160960987,4,True,,810323
full_p2_seed17,full,case_099,2,2,6296,03_5001..10000,operation,0,0.5791969579877332,8,False,810323,810323
full_p2_seed17,full,case_099,2,2,6296,03_5001..10000,trace,0,0.2545945409219712,12,True,810323,809444
full_p2_seed17,full,case_099,2,3,6296,03_5001..10000,component,0,0.5880092079751194,4,True,,539401
full_p2_seed17,full,case_099,2,3,6296,03_5001..10000,operation,0,0.753889458021149,8,False,539401,539401
full_p2_seed17,full,case_099,2,3,6296,03_5001..10000,trace,0,0.23352150002028793,12,False,539401,539401
full_p2_seed17,full,case_099,2,4,6296,03_5001..10000,component,0,0.9978526670020074,4,True,,405655
full_p2_seed17,full,case_099,2,4,6296,03_5001..10000,operation,0,0.8684775830479339,8,False,405655,405655
full_p2_seed17,full,case_099,2,4,6296,03_5001..10000,trace,0,0.24903191695921123,12,False,405655,405655
full_p2_seed17,full,case_099,2,5,6296,03_5001..10000,component,0,1.4478128750342876,4,True,,332394
full_p2_seed17,full,case_099,2,5,6296,03_5001..10000,operation,0,1.0372947920113802,8,False,332394,332394
full_p2_seed17,full,case_099,2,5,6296,03_5001..10000,trace,0,0.264574958011508,12,True,332394,330651
full_p2_seed17,full,case_100,2,2,1394,02_1001..5000,component,0,0.07827479101251811,4,True,,85812
full_p2_seed17,full,case_100,2,2,1394,02_1001..5000,operation,0,0.12291970802471042,8,True,85812,84369
full_p2_seed17,full,case_100,2,2,1394,02_1001..5000,trace,0,0.09052012499887496,12,True,84369,82203
full_p2_seed17,full,case_100,2,3,1394,02_1001..5000,component,0,0.12224545807112008,4,True,,57811
full_p2_seed17,full,case_100,2,3,1394,02_1001..5000,operation,0,0.1553454160457477,8,False,57811,57811
full_p2_seed17,full,case_100,2,3,1394,02_1001..5000,trace,0,0.052158875041641295,12,False,57811,57811
full_p2_seed17,full,case_100,2,4,1394,02_1001..5000,component,0,0.18519500002730638,4,True,,58086
full_p2_seed17,full,case_100,2,4,1394,02_1001..5000,operation,0,0.1911867919843644,8,False,58086,58086
full_p2_seed17,full,case_100,2,4,1394,02_1001..5000,trace,0,0.05595804192125797,12,False,58086,58086
full_p2_seed17,full,case_100,2,5,1394,02_1001..5000,component,0,0.26702454104088247,4,True,,58085
full_p2_seed17,full,case_100,2,5,1394,02_1001..5000,operation,0,0.21910049999132752,8,False,58085,58085
full_p2_seed17,full,case_100,2,5,1394,02_1001..5000,trace,0,0.05550049990415573,12,False,58085,58085
full_p3_seed17,full,case_001,3,2,600,01_<=1000,component,0,0.0404225829988718,4,True,,116868
full_p3_seed17,full,case_001,3,2,600,01_<=1000,operation,0,0.05093895795289427,5,False,116868,116868
full_p3_seed17,full,case_001,3,2,600,01_<=1000,trace,0,0.01671191700734198,0,False,116868,116868
full_p3_seed17,full,case_001,3,2,600,01_<=1000,cache,0,0.016597709036432207,3,False,116868,116868
full_p3_seed17,full,case_001,3,3,600,01_<=1000,component,0,0.07113933388609439,4,True,,78545
full_p3_seed17,full,case_001,3,3,600,01_<=1000,operation,0,0.05885308398865163,5,False,78545,78545
full_p3_seed17,full,case_001,3,3,600,01_<=1000,trace,0,0.015176500077359378,1,False,78545,78545
full_p3_seed17,full,case_001,3,3,600,01_<=1000,cache,0,0.019770249957218766,4,False,78545,78545
full_p3_seed17,full,case_001,3,4,600,01_<=1000,component,0,0.11610295798163861,4,True,,58984
full_p3_seed17,full,case_001,3,4,600,01_<=1000,operation,0,0.07453483296558261,5,False,58984,58984
full_p3_seed17,full,case_001,3,4,600,01_<=1000,trace,0,0.01691937493160367,0,False,58984,58984
full_p3_seed17,full,case_001,3,4,600,01_<=1000,cache,0,0.021232082974165678,4,False,58984,58984
full_p3_seed17,full,case_001,3,5,600,01_<=1000,component,0,0.15594312502071261,4,True,,47502
full_p3_seed17,full,case_001,3,5,600,01_<=1000,operation,0,0.08512904099188745,5,False,47502,47502
full_p3_seed17,full,case_001,3,5,600,01_<=1000,trace,0,0.01572779193520546,0,False,47502,47502
full_p3_seed17,full,case_001,3,5,600,01_<=1000,cache,0,0.01967779197730124,4,False,47502,47502
full_p3_seed17,full,case_002,3,2,1798,02_1001..5000,component,0,0.005120791960507631,1,True,,261945
full_p3_seed17,full,case_002,3,2,1798,02_1001..5000,operation,0,0.17524200002662838,8,True,261945,129739
full_p3_seed17,full,case_002,3,2,1798,02_1001..5000,trace,0,0.11242695804685354,8,True,129739,126411
full_p3_seed17,full,case_002,3,2,1798,02_1001..5000,cache,0,0.08601391699630767,4,True,126411,125561
full_p3_seed17,full,case_002,3,3,1798,02_1001..5000,component,0,0.005348999984562397,1,True,,261945
full_p3_seed17,full,case_002,3,3,1798,02_1001..5000,operation,0,0.20603337499778718,8,True,261945,94385
full_p3_seed17,full,case_002,3,3,1798,02_1001..5000,trace,0,0.08131537504959852,8,True,94385,82020
full_p3_seed17,full,case_002,3,3,1798,02_1001..5000,cache,0,0.04203041596338153,1,False,82020,82020
full_p3_seed17,full,case_002,3,4,1798,02_1001..5000,component,0,0.005048834020271897,1,True,,261945
full_p3_seed17,full,case_002,3,4,1798,02_1001..5000,operation,0,0.24258895905222744,8,True,261945,72029
full_p3_seed17,full,case_002,3,4,1798,02_1001..5000,trace,0,0.07776279200334102,8,True,72029,63330
full_p3_seed17,full,case_002,3,4,1798,02_1001..5000,cache,0,0.03933137492276728,1,False,63330,63330
full_p3_seed17,full,case_002,3,5,1798,02_1001..5000,component,0,0.006062000058591366,1,True,,261945
full_p3_seed17,full,case_002,3,5,1798,02_1001..5000,operation,0,0.27120870805811137,8,True,261945,59289
full_p3_seed17,full,case_002,3,5,1798,02_1001..5000,trace,0,0.07319104101043195,8,True,59289,51207
full_p3_seed17,full,case_002,3,5,1798,02_1001..5000,cache,0,0.042669415939599276,1,False,51207,51207
full_p3_seed17,full,case_004,3,2,777,01_<=1000,component,0,0.037459334009326994,4,True,,199074
full_p3_seed17,full,case_004,3,2,777,01_<=1000,operation,0,0.06881945801433176,8,True,199074,198832
full_p3_seed17,full,case_004,3,2,777,01_<=1000,trace,0,0.028532791999168694,8,False,198832,198832
full_p3_seed17,full,case_004,3,2,777,01_<=1000,cache,0,0.019889125018380582,4,False,198832,198832
full_p3_seed17,full,case_004,3,3,777,01_<=1000,component,0,0.06434674991760403,4,True,,134043
full_p3_seed17,full,case_004,3,3,777,01_<=1000,operation,0,0.08554479200392962,8,True,134043,132570
full_p3_seed17,full,case_004,3,3,777,01_<=1000,trace,0,0.02692479093093425,1,False,132570,132570
full_p3_seed17,full,case_004,3,3,777,01_<=1000,cache,0,0.029803000041283667,4,True,132570,130725
full_p3_seed17,full,case_004,3,4,777,01_<=1000,component,0,0.10125045792665333,4,True,,104188
full_p3_seed17,full,case_004,3,4,777,01_<=1000,operation,0,0.10358895896933973,8,False,104188,104188
full_p3_seed17,full,case_004,3,4,777,01_<=1000,trace,0,0.019647000008262694,2,True,104188,100126
full_p3_seed17,full,case_004,3,4,777,01_<=1000,trace,1,0.023793125059455633,0,False,100126,100126
full_p3_seed17,full,case_004,3,4,777,01_<=1000,cache,0,0.031117000035010278,4,False,100126,100126
full_p3_seed17,full,case_004,3,5,777,01_<=1000,component,0,0.13732987502589822,4,True,,88341
full_p3_seed17,full,case_004,3,5,777,01_<=1000,operation,0,0.12357425002846867,8,True,88341,84412
full_p3_seed17,full,case_004,3,5,777,01_<=1000,trace,0,0.04455662495456636,7,True,84412,83353
full_p3_seed17,full,case_004,3,5,777,01_<=1000,trace,1,0.02503350004553795,1,True,83353,82536
